was_die_roll,sent_message,message_received,system_time,logical_clock_time,length_of_queue
1,0,0,1678042504,0,0
1,0,0,1678042505,1,0
0,0,1,1678042506,2,1
1,1,0,1678042507,3,0
1,0,0,1678042508,4,0
1,0,0,1678042509,5,0
1,1,0,1678042510,6,0
1,1,0,1678042511,7,0
1,0,0,1678042512,8,0
0,0,1,1678042513,9,1
0,0,1,1678042514,10,1
1,0,0,1678042515,11,0
1,0,0,1678042516,12,0
1,0,0,1678042517,13,0
1,1,0,1678042518,14,0
1,1,0,1678042519,15,0
1,0,0,1678042520,16,0
1,0,0,1678042521,17,0
1,1,0,1678042522,18,0
1,0,0,1678042523,19,0
1,0,0,1678042524,20,0
1,0,0,1678042525,21,0
0,0,1,1678042526,22,1
1,0,0,1678042527,23,0
1,0,0,1678042528,24,0
0,0,1,1678042529,25,1
1,0,0,1678042530,26,0
1,1,0,1678042531,27,0
0,0,1,1678042532,28,1
1,0,0,1678042533,29,0
1,0,0,1678042534,30,0
1,0,0,1678042535,31,0
0,0,1,1678042536,32,1
1,1,0,1678042537,33,0
0,0,1,1678042538,34,1
1,0,0,1678042539,35,0
0,0,1,1678042540,36,1
1,0,0,1678042541,37,0
0,0,1,1678042542,38,1
0,0,1,1678042543,39,2
0,0,1,1678042544,40,1
1,0,0,1678042545,41,0
1,1,0,1678042546,42,0
0,0,1,1678042547,43,1
1,0,0,1678042548,44,0
1,1,0,1678042549,45,0
0,0,1,1678042550,46,1
1,1,0,1678042551,47,0
0,0,1,1678042552,48,1
1,1,0,1678042553,49,0
1,0,0,1678042554,50,0
1,0,0,1678042555,51,0
1,0,0,1678042556,52,0
0,0,1,1678042557,53,1
0,0,1,1678042558,54,1
1,0,0,1678042559,55,0
1,0,0,1678042560,56,0
1,1,0,1678042561,57,0
1,1,0,1678042562,58,0
1,1,0,1678042563,59,0
